Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.1360-5779-1568-53663..2,"Apr 3, 2017",3:47:19 AM PDT,,Charge,,"プレミアムサービス毎月購読 (位置情報アプリ: 大切な家族や友人の 居場所検索,防犯対策)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,SC-04F,JP,,8700126,JPY,299.00,10.018000,KRW,2995.00
GPA.1360-5779-1568-53663..2,"Apr 3, 2017",3:47:19 AM PDT,,Google fee,,"プレミアムサービス毎月購読 (位置情報アプリ: 大切な家族や友人の 居場所検索,防犯対策)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,SC-04F,JP,,8700126,JPY,-90.00,10.018000,KRW,-902.00
GPA.1343-6754-8656-34891..2,"Apr 3, 2017",3:50:30 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,herolteskt,KR,전라남도,540-970,KRW,3900.00,1.000000,KRW,3900.00
GPA.1343-6754-8656-34891..2,"Apr 3, 2017",3:50:30 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,herolteskt,KR,전라남도,540-970,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1343-6754-8656-34891..2,"Apr 3, 2017",3:50:30 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,herolteskt,KR,전라남도,540-970,KRW,390.00,1.000000,KRW,390.00
GPA.1349-2892-9576-53331..2,"Apr 3, 2017",3:51:51 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,,63088,KRW,3900.00,1.000000,KRW,3900.00
GPA.1349-2892-9576-53331..2,"Apr 3, 2017",3:51:51 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,,63088,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1349-2892-9576-53331..2,"Apr 3, 2017",3:51:51 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,,63088,KRW,390.00,1.000000,KRW,390.00
GPA.1349-9957-3358-44112..9,"Apr 3, 2017",3:51:52 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,a5ulteskt,KR,대구광역시,701-300,KRW,3900.00,1.000000,KRW,3900.00
GPA.1349-9957-3358-44112..9,"Apr 3, 2017",3:51:52 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,a5ulteskt,KR,대구광역시,701-300,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1349-9957-3358-44112..9,"Apr 3, 2017",3:51:52 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,a5ulteskt,KR,대구광역시,701-300,KRW,390.00,1.000000,KRW,390.00
GPA.1361-4026-5529-17694..2,"Apr 3, 2017",3:53:45 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,충청남도,343-880,KRW,3900.00,1.000000,KRW,3900.00
GPA.1361-4026-5529-17694..2,"Apr 3, 2017",3:53:45 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,충청남도,343-880,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1361-4026-5529-17694..2,"Apr 3, 2017",3:53:45 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,충청남도,343-880,KRW,390.00,1.000000,KRW,390.00
GPA.1354-2779-8750-37098..1,"Apr 3, 2017",3:55:06 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,h1,KR,서울특별시,152-101,KRW,3900.00,1.000000,KRW,3900.00
GPA.1354-2779-8750-37098..1,"Apr 3, 2017",3:55:06 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,h1,KR,서울특별시,152-101,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1354-2779-8750-37098..1,"Apr 3, 2017",3:55:06 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,h1,KR,서울특별시,152-101,KRW,390.00,1.000000,KRW,390.00
GPA.1372-7255-5929-17353..2,"Apr 3, 2017",3:55:22 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,zenlteskt,KR,,34695,KRW,3900.00,1.000000,KRW,3900.00
GPA.1372-7255-5929-17353..2,"Apr 3, 2017",3:55:22 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,zenlteskt,KR,,34695,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1372-7255-5929-17353..2,"Apr 3, 2017",3:55:22 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,zenlteskt,KR,,34695,KRW,390.00,1.000000,KRW,390.00
GPA.3364-5779-6367-38927,"Apr 3, 2017",3:56:16 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2ltelgt,KR,경기도,459-060,KRW,3900.00,1.000000,KRW,3900.00
GPA.3364-5779-6367-38927,"Apr 3, 2017",3:56:16 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2ltelgt,KR,경기도,459-060,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3364-5779-6367-38927,"Apr 3, 2017",3:56:16 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2ltelgt,KR,경기도,459-060,KRW,390.00,1.000000,KRW,390.00
GPA.1334-9462-1450-02434..2,"Apr 3, 2017",3:56:21 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hltelgt,KR,서울특별시,158-830,KRW,3900.00,1.000000,KRW,3900.00
GPA.1334-9462-1450-02434..2,"Apr 3, 2017",3:56:21 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hltelgt,KR,서울특별시,158-830,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1334-9462-1450-02434..2,"Apr 3, 2017",3:56:21 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hltelgt,KR,서울특별시,158-830,KRW,390.00,1.000000,KRW,390.00
GPA.1386-7046-9448-53041..2,"Apr 3, 2017",3:57:39 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,ef62l,KR,,44486,KRW,3900.00,1.000000,KRW,3900.00
GPA.1386-7046-9448-53041..2,"Apr 3, 2017",3:57:39 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,ef62l,KR,,44486,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1386-7046-9448-53041..2,"Apr 3, 2017",3:57:39 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,ef62l,KR,,44486,KRW,390.00,1.000000,KRW,390.00
GPA.3315-9254-4528-31023,"Apr 3, 2017",4:18:31 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2lteskt,KR,,62321,KRW,3900.00,1.000000,KRW,3900.00
GPA.3315-9254-4528-31023,"Apr 3, 2017",4:18:31 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2lteskt,KR,,62321,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3315-9254-4528-31023,"Apr 3, 2017",4:18:31 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2lteskt,KR,,62321,KRW,390.00,1.000000,KRW,390.00
GPA.3360-0656-5362-89699,"Apr 3, 2017",4:28:58 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,tiger6,KR,부산광역시,613-815,KRW,3900.00,1.000000,KRW,3900.00
GPA.3360-0656-5362-89699,"Apr 3, 2017",4:28:58 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,tiger6,KR,부산광역시,613-815,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3360-0656-5362-89699,"Apr 3, 2017",4:28:58 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,tiger6,KR,부산광역시,613-815,KRW,390.00,1.000000,KRW,390.00
GPA.3331-4640-2858-35144,"Apr 3, 2017",5:25:40 AM PDT,,Charge,,Premium Service Annual subscription (Family Locator by iSharing),com.isharing.isharing,1,com.isharing.isharing.premiumservice.annual,treltelgt,KR,부산광역시,602-705,KRW,34900.00,1.000000,KRW,34900.00
GPA.3331-4640-2858-35144,"Apr 3, 2017",5:25:40 AM PDT,,Google fee,,Premium Service Annual subscription (Family Locator by iSharing),com.isharing.isharing,1,com.isharing.isharing.premiumservice.annual,treltelgt,KR,부산광역시,602-705,KRW,-10470.00,1.000000,KRW,-10470.00
GPA.3331-4640-2858-35144,"Apr 3, 2017",5:25:40 AM PDT,Third-party Tax,Tax,,Premium Service Annual subscription (Family Locator by iSharing),com.isharing.isharing,1,com.isharing.isharing.premiumservice.annual,treltelgt,KR,부산광역시,602-705,KRW,3490.00,1.000000,KRW,3490.00
GPA.3354-0105-8833-55446,"Apr 3, 2017",5:32:50 AM PDT,,Charge,,"프리미엄 서비스 매년 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.annual,g3,KR,경기도,463-060,KRW,34900.00,1.000000,KRW,34900.00
GPA.3354-0105-8833-55446,"Apr 3, 2017",5:32:50 AM PDT,,Google fee,,"프리미엄 서비스 매년 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.annual,g3,KR,경기도,463-060,KRW,-10470.00,1.000000,KRW,-10470.00
GPA.3354-0105-8833-55446,"Apr 3, 2017",5:32:50 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매년 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.annual,g3,KR,경기도,463-060,KRW,3490.00,1.000000,KRW,3490.00
GPA.3357-7461-4317-17289..0,"Apr 3, 2017",6:04:20 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltektt,KR,,404-800,KRW,3900.00,1.000000,KRW,3900.00
GPA.3357-7461-4317-17289..0,"Apr 3, 2017",6:04:20 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltektt,KR,,404-800,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3357-7461-4317-17289..0,"Apr 3, 2017",6:04:20 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltektt,KR,,404-800,KRW,390.00,1.000000,KRW,390.00
12999763169054705758.1396559290630357..27,"Apr 3, 2017",6:04:49 AM PDT,,Charge,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,treltektt,KR,,502-883,USD,3.51,1115.400000,KRW,3915.00
12999763169054705758.1396559290630357..27,"Apr 3, 2017",6:04:49 AM PDT,,Google fee,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,treltektt,KR,,502-883,USD,-1.05,1115.400000,KRW,-1171.00
12999763169054705758.1396559290630357..27,"Apr 3, 2017",6:04:49 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,treltektt,KR,,502-883,USD,0.35,1115.400000,KRW,390.00
GPA.3392-2612-9033-00175..0,"Apr 3, 2017",6:06:46 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltektt,KR,,459-813,KRW,3900.00,1.000000,KRW,3900.00
GPA.3392-2612-9033-00175..0,"Apr 3, 2017",6:06:46 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltektt,KR,,459-813,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3392-2612-9033-00175..0,"Apr 3, 2017",6:06:46 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltektt,KR,,459-813,KRW,390.00,1.000000,KRW,390.00
GPA.3343-0663-0244-99290..0,"Apr 3, 2017",6:11:50 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2ltelgt,KR,경기도,448-529,KRW,3900.00,1.000000,KRW,3900.00
GPA.3343-0663-0244-99290..0,"Apr 3, 2017",6:11:50 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2ltelgt,KR,경기도,448-529,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3343-0663-0244-99290..0,"Apr 3, 2017",6:11:50 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2ltelgt,KR,경기도,448-529,KRW,390.00,1.000000,KRW,390.00
GPA.3307-7383-0808-77276..0,"Apr 3, 2017",6:12:35 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,zeroltelgt,KR,서울특별시,156-861,KRW,3900.00,1.000000,KRW,3900.00
GPA.3307-7383-0808-77276..0,"Apr 3, 2017",6:12:35 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,zeroltelgt,KR,서울특별시,156-861,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3307-7383-0808-77276..0,"Apr 3, 2017",6:12:35 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,zeroltelgt,KR,서울특별시,156-861,KRW,390.00,1.000000,KRW,390.00
GPA.3308-5549-4002-91400..0,"Apr 3, 2017",6:14:12 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,c70w,KR,,52105,KRW,3900.00,1.000000,KRW,3900.00
GPA.3308-5549-4002-91400..0,"Apr 3, 2017",6:14:12 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,c70w,KR,,52105,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3308-5549-4002-91400..0,"Apr 3, 2017",6:14:12 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,c70w,KR,,52105,KRW,390.00,1.000000,KRW,390.00
GPA.1392-7624-1951-29894..2,"Apr 3, 2017",6:15:20 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,heroltektt,KR,서울특별시,143-816,KRW,3900.00,1.000000,KRW,3900.00
GPA.1392-7624-1951-29894..2,"Apr 3, 2017",6:15:20 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,heroltektt,KR,서울특별시,143-816,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1392-7624-1951-29894..2,"Apr 3, 2017",6:15:20 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,heroltektt,KR,서울특별시,143-816,KRW,390.00,1.000000,KRW,390.00
GPA.3315-0139-6279-63439,"Apr 3, 2017",6:15:34 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,,21376,KRW,3900.00,1.000000,KRW,3900.00
